"safegraph_place_id","parent_safegraph_place_id","location_name","safegraph_brand_ids","brands","top_category","sub_category","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","category_tags"
sg:407d4c37796d41b3b9135eb95f64bbb0,,O'donnell Pat Civic Center,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,46.472573,-90.162996,E4972 Jackson Rd,Ironwood,MI,49938,US,+19069320602,,
sg:63299694327449fba21a499cdc4e0e15,sg:7fb0ff7a7724484b8dc4d8a296cce556,Punchline Comedy Lounge,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.504092,-83.316467,29555 NW Hwy Ste 312,Southfield,MI,48034,US,+12489969641,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""15:00"", ""24:00""]], ""Sat"": [[""18:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""18:00"", ""23:00""]] }",
sg:4d321d077c3046d585654979021cf083,,Michigan Magazine Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,44.765503,-84.051182,3309 N Abbe Rd,Comins,MI,48619,US,,,
sg:bc28b4c3637e4c22bbf3a4e83472bbb7,,The Collectors Resource,,,Book Stores and News Dealers,Book Stores,451211,42.913668,-85.725586,2418 28th St SW,Wyoming,MI,49519,US,+16166085117,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [] }",
sg:7542c169d67a456ea406cb58634f0ed9,,Patisserie,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.444048,-83.975979,2715 Bay Rd,Saginaw,MI,48603,US,+19899212253,"{ ""Mon"": [], ""Tue"": [[""7:00"", ""17:00""]], ""Wed"": [[""7:00"", ""17:00""]], ""Thu"": [[""7:00"", ""17:00""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [[""9:00"", ""14:00""]], ""Sun"": [] }",
sg:e9e08d31a22e40a09c81d3e627d02d54,,Brown City Uptown Cafe,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.211914,-82.988755,4229 Main St,Brown City,MI,48416,US,+18103462803,,
sg:8c8d7ba8987e4d748a12626805efe4d4,,Edgewood Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.933743,-85.595749,1617 Edgewood Ave SE,Grand Rapids,MI,49506,US,+16168022886,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""16:00""]], ""Sun"": [] }",
sg:8f78e3c8e15641248c8ce016c5e0dbd8,,Lighthouse Direct Buy Showroom,,,Book Stores and News Dealers,Book Stores,451211,42.410392,-83.160268,16143 Wyoming St,Detroit,MI,48221,US,+13133401850,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",
sg:dc2fceb1f74e402c957e604b676fbe2d,,Saturn Booksellers,,,Book Stores and News Dealers,Book Stores,451211,45.027127,-84.674765,127 W Main St Ste A,Gaylord,MI,49735,US,+19897328899,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""11:00"", ""16:00""]] }",
sg:4c47e0950e954e7282fc672c90b89423,sg:8fa4cc1d07e64382a62cc5ab0c0c369a,Comix Corner,,,Book Stores and News Dealers,Book Stores,451211,42.637894,-83.113579,861 E Auburn Rd,Rochester Hills,MI,48307,US,+12488523356,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""11:00"", ""16:00""]] }",
sg:d781ad3e10f3403ca2099649757ef8a0,,Paperbackwriter Books,,,Book Stores and News Dealers,Book Stores,451211,42.598222,-82.878742,61 Macomb Pl,Mount Clemens,MI,48043,US,,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""17:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:52c0a332125943fd81e7756318663d28,,Hacienda Mexican Foods Products,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.326364,-83.11742,3439 Livernois Ave,Detroit,MI,48210,US,+13133615100,,
sg:a8c4031fa25945efaa6d3ed1f739036a,,Village Book Exchange,,,Book Stores and News Dealers,Book Stores,451211,42.525067,-83.046991,31614 Mound Rd,Warren,MI,48092,US,+15862642647,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",
sg:07acb87080c04b789dabeadf3e76372c,,Celebration! Cinema,SG_BRAND_53b869e8a654fc2f,Celebration! Cinema,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,43.196791,-86.220547,920 E Summit Ave,Norton Shores,MI,49444,US,,,
sg:fcdf758d167f4b37a71d52869d351d51,,M3 Group,,,Book Stores and News Dealers,Book Stores,451211,42.740677,-84.555083,221 W Saginaw St,Lansing,MI,48933,US,+15172033333,,
sg:5764e825270a4ff09da06c3457207bdf,,Ausable Baking Company & Creamery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,44.499117,-84.593917,205 N 5th St,Roscommon,MI,48653,US,+19892811330,"{ ""Mon"": [[""6:00"", ""18:00""]], ""Tue"": [[""6:00"", ""18:00""]], ""Wed"": [[""6:00"", ""18:00""]], ""Thu"": [[""6:00"", ""18:00""]], ""Fri"": [[""6:00"", ""18:00""]], ""Sat"": [[""6:00"", ""18:00""]], ""Sun"": [] }",
sg:2f9e240e7aa446f6af623f558b6fb3cf,,The Country Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.176863,-84.709215,7978 Ely Hwy,Middleton,MI,48856,US,+19892365075,"{ ""Mon"": [], ""Tue"": [[""6:00"", ""16:00""]], ""Wed"": [[""6:00"", ""16:00""]], ""Thu"": [[""6:00"", ""16:00""]], ""Fri"": [[""6:00"", ""16:00""]], ""Sat"": [[""6:00"", ""16:00""]], ""Sun"": [] }",
sg:3edb8dd2b03f40aa98f2ce137f380db1,,Golden Sabaya,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.350724,-83.187861,14645 Tireman Ave,Dearborn,MI,48126,US,+13139144360,"{ ""Mon"": [[""9:00"", ""15:00""]], ""Tue"": [[""9:00"", ""15:00""]], ""Wed"": [[""9:00"", ""15:00""]], ""Thu"": [[""9:00"", ""15:00""]], ""Fri"": [[""10:00"", ""13:00""]], ""Sat"": [[""10:00"", ""13:00""]], ""Sun"": [] }",
sg:a268d54de2924b9a8c420a31695422b0,,Deja Vu,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.41717,-83.105189,16549 Woodward Ave,Highland Park,MI,48203,US,+13138838000,,
sg:ffbcfa06390d436396eeea3c1c1c6b9c,,Olivet Book & Gift,,,Book Stores and News Dealers,Book Stores,451211,45.062248,-83.433167,100 N Second Ave,Alpena,MI,49707,US,+19893543331,"{ ""Mon"": [[""10:00"", ""17:30""]], ""Tue"": [[""10:00"", ""17:30""]], ""Wed"": [[""10:00"", ""17:30""]], ""Thu"": [[""10:00"", ""17:30""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",
sg:b5f1c68b66c34d57b3be06f8e9214fed,,Insomnia Cookies,SG_BRAND_71ad970d8cd5e1ab,Insomnia Cookies,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.275146,-83.733556,1229 S University Ave,Ann Arbor,MI,48104,US,+17346362891,"{ ""Mon"": [[""0:00"", ""3:00""], [""9:00"", ""24:00""]], ""Tue"": [[""0:00"", ""3:00""], [""9:00"", ""24:00""]], ""Wed"": [[""0:00"", ""3:00""], [""9:00"", ""24:00""]], ""Thu"": [[""0:00"", ""3:00""], [""9:00"", ""24:00""]], ""Fri"": [[""0:00"", ""3:00""], [""9:00"", ""24:00""]], ""Sat"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]] }",
sg:b8aa657ee0334f149cfb660ff79dc9d3,,Cupcake Station,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.370701,-83.469352,318 S Main St,Plymouth,MI,48170,US,+17345820500,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""19:00""]] }",
sg:da5307918fa7404c9f0a116008fa98cc,,Round Lake Bookstore,,,Book Stores and News Dealers,Book Stores,451211,45.317631,-85.258425,216 Bridge St,Charlevoix,MI,49720,US,+12315472699,,
sg:1db08584adfb4a3191e47007610cab64,sg:38c87aafcf2f4879ac255bed02460a00,Book Beat,,,Book Stores and News Dealers,Book Stores,451211,42.481897,-83.20111,26010 Greenfield Rd,Oak Park,MI,48237,US,+12489681190,,
sg:f33f7d46daf44a77b16b0c519e62574b,,Foundation And Museum Of The 1st Polish Armoured Division Association,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.51091,-83.064024,29609 Apolonia Dr,Warren,MI,48092,US,,,
sg:62a74858739946388bf5851b0e831ed1,,Ann Arbor Hands On Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.281758,-83.746537,220 E Ann St,Ann Arbor,MI,48104,US,,,
sg:58594a25eb134ca98ec321fa638de8e1,,The Coliseum,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.447503,-83.009958,11300 E 8 Mile Rd,Detroit,MI,48205,US,+13135276969,"{ ""Mon"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""13:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""20:00"", ""24:00""]] }",
sg:6297f03d34974fd2be80a0c83e509c07,,The Mariner,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.715192,-82.493013,430 S Water St,Marine City,MI,48039,US,+18107655155,,
sg:8bb0bbb54fa6433a9b6b4b5962e540f1,,Source Booksellers,,,Book Stores and News Dealers,Book Stores,451211,42.351419,-83.063828,4240 Cass Ave Ste 105,Detroit,MI,48201,US,+13138321155,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:cfb5c585f14043bea4f57dea431af5b0,,Family Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.343648,-83.213338,17032 W Warren Ave,Detroit,MI,48228,US,+13139820022,,
sg:6c74fffee29648839cb0f46cd9187b09,,Renaissance & Papyrus,,,Book Stores and News Dealers,Book Stores,451211,42.403347,-86.273628,507 Phoenix St,South Haven,MI,49090,US,+12696377033,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""10:00"", ""19:00""]] }",
sg:ed3a98e99ee74c5180b81031cad4869e,,Penthouse Club,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.443208,-83.246505,20771 W 8 Mile Rd,Detroit,MI,48219,US,+13135417000,"{ ""Mon"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""13:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""19:00"", ""24:00""]] }",
sg:6e98b264b0a244daa3278d284eb47655,,Celebration! Cinema,SG_BRAND_53b869e8a654fc2f,Celebration! Cinema,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.727432,-84.421697,1999 Central Park Dr,Okemos,MI,48864,US,,,
sg:70317eaeba9b463bbe065016c8c349ba,,The Doughmesstic Baker,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.105993,-84.247524,103 N Main St,Brooklyn,MI,49230,US,+15174160669,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",
sg:bc2c7fedabe746968db474f3accd19d6,,Peaceful Dove Religious Books & Gifts,,,Book Stores and News Dealers,Book Stores,451211,42.565169,-82.894736,36439 S Gratiot Ave,Clinton Township,MI,48035,US,+15867923123,,
sg:ef73d11198c6404b9b1e41048206d951,sg:bdde7c1c80534d60b33fdb58d2a91d46,Celebration! Cinema,SG_BRAND_53b869e8a654fc2f,Celebration! Cinema,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.914951,-85.587606,3195 28th St SE,Grand Rapids,MI,49512,US,,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""22:00""]], ""Sat"": [[""11:30"", ""22:00""]], ""Sun"": [[""11:30"", ""22:00""]] }",
sg:c97ed41d414b4de0a259c78b85c91c09,,Vault of Midnight Comic Books and Stuff,,,Book Stores and News Dealers,Book Stores,451211,42.964751,-85.669988,95 Monroe Center St NW Ste A,Grand Rapids,MI,49503,US,+16167769013,,
sg:fc75f97464094ce983fb41596cad7581,,Sperry's Moviehouse,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.977617,-82.425126,301 Huron Ave,Port Huron,MI,48060,US,,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""22:00""]], ""Sat"": [[""11:30"", ""22:00""]], ""Sun"": [[""11:30"", ""22:00""]] }",
sg:fb1a060d557d4885b1187b751182da11,,Hero Time Comics,,,Book Stores and News Dealers,Book Stores,451211,42.21392,-83.199523,14432 Northline Rd,Southgate,MI,48195,US,+17342588825,"{ ""Mon"": [[""12:00"", ""19:00""]], ""Tue"": [[""12:00"", ""19:00""]], ""Wed"": [[""12:00"", ""20:00""]], ""Thu"": [[""12:00"", ""19:00""]], ""Fri"": [[""12:00"", ""19:00""]], ""Sat"": [[""12:00"", ""19:00""]], ""Sun"": [[""12:00"", ""19:00""]] }",
sg:0399ecc8247b4b02937dd39e90906049,,West Side Book Shop,,,Book Stores and News Dealers,Book Stores,451211,42.279425,-83.749327,113 W Liberty St,Ann Arbor,MI,48104,US,+17349951891,"{ ""Mon"": [[""11:00"", ""18:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:a12ecfbbd25f436eae922932d3e3b1e1,,My Coffee Delivered,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.172943,-85.252908,Lafayette St,Greenville,MI,48838,US,+16168353606,"{ ""Mon"": [[""7:00"", ""15:00""]], ""Tue"": [[""7:00"", ""15:00""]], ""Wed"": [[""7:00"", ""15:00""]], ""Thu"": [[""7:00"", ""15:00""]], ""Fri"": [[""7:00"", ""15:00""]], ""Sat"": [], ""Sun"": [] }",
sg:296d4504155f43dc931db817a779c51b,,Topinabee Market and Deli,,,Book Stores and News Dealers,Book Stores,451211,45.48445,-84.592455,1541 N Straits Hwy,Topinabee,MI,49791,US,,,
sg:b10c21be065b49efa26922b8015be992,,Leelanau Books,,,Book Stores and News Dealers,Book Stores,451211,45.023438,-85.760238,109 N Main St,Leland,MI,49654,US,+12312567111,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""10:00"", ""20:00""]] }",
sg:9f4e872812144c21bcda0d2a057cdb02,,Secretary of State,,,Book Stores and News Dealers,Book Stores,451211,43.292839,-85.081969,128 W Main,Stanton,MI,48888,US,+19898314106,,
sg:eca0704fb4e34bfca56d79049bb149a5,,Baker Bible and Book Store,,,Book Stores and News Dealers,Book Stores,451211,42.370836,-83.143359,10200 Grand River Ave,Detroit,MI,48204,US,+13139335507,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [] }",
sg:0471662e982747b8af86f2df91f6a3f5,,Josef's European Pastry Shop,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.449202,-82.904926,21150 Mack Ave,Grosse Pointe Woods,MI,48236,US,+13138815710,"{ ""Mon"": [], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""8:00"", ""18:00""]], ""Sun"": [] }",
sg:938494d9a5c34b85878fde76635b3f98,,Minnie's Cakes,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.407779,-83.159593,15794 Wyoming St,Detroit,MI,48238,US,+13138648118,,
sg:2812360131d64f52be882a20b509e33a,,Carol's Paperbacks Plus,,,Book Stores and News Dealers,Book Stores,451211,42.659123,-83.404345,5947 Highland Rd,Waterford,MI,48327,US,+12486748179,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [[""12:00"", ""16:00""]] }",
sg:ab27f4c764f649a5a2dadd365e8943d7,,Bookstore,,,Book Stores and News Dealers,Book Stores,451211,42.957567,-85.663177,255 Jefferson Ave SE,Grand Rapids,MI,49503,US,+16162340532,,
sg:1136e22b69044667865edd885b7d71c4,,20 Front Street,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.783643,-83.239243,20 E Front St,Lake Orion,MI,48362,US,+12487837105,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""10:00"", ""22:00""]] }",
sg:7f7dcd84529d49dd87281fd703279b30,,Green Brain Comics,,,Book Stores and News Dealers,Book Stores,451211,42.321235,-83.180086,13936 Michigan Ave,Dearborn,MI,48126,US,,"{ ""Mon"": [[""11:00"", ""20:00""]], ""Tue"": [[""11:00"", ""18:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""20:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:4bc6c76ca62144498e71b5f79612e80e,sg:d649d600d31b4cd293e767ad052a072b,Barnes and Noble,SG_BRAND_0031e43e4f12b969239801d340f7c141,Barnes and Noble,Book Stores and News Dealers,Book Stores,451211,42.629655,-82.985368,14165 Hall Rd,Shelby Township,MI,48315,US,+15862477416,"{ ""Mon"": [[""9:00"", ""22:00""]], ""Tue"": [[""9:00"", ""22:00""]], ""Wed"": [[""9:00"", ""22:00""]], ""Thu"": [[""9:00"", ""22:00""]], ""Fri"": [[""9:00"", ""22:00""]], ""Sat"": [[""9:00"", ""22:00""]], ""Sun"": [[""10:00"", ""20:00""]] }",
sg:f62a833115ca49a49921730bde48bfc2,,Antique Toy And Firehouse Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.638881,-83.873565,3741 Wilder Rd Ste A,Bay City,MI,48706,US,,,
sg:a16ddd9f00344ffa89689199677d96d3,,The Only Cannoli,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.215933,-86.290984,1925 Lakeshore Dr,Muskegon,MI,49441,US,+12313353095,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",
sg:90b4d2327e6646f585ee84b4f76b99df,,Cookies on Call,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.658107,-86.203939,439 Butler St,Saugatuck,MI,49453,US,,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""10:00"", ""19:00""]] }",
sg:4798ec3952b346fc8bdf6d07bd5a8796,,Peoples Brothers Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.268961,-83.160779,2765 S Fort St,Detroit,MI,48217,US,+13133839090,"{ ""Mon"": [], ""Tue"": [[""7:00"", ""17:00""]], ""Wed"": [[""7:00"", ""17:00""]], ""Thu"": [[""7:00"", ""17:00""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [[""7:00"", ""17:00""]], ""Sun"": [] }",
sg:bbf723e56ce4472d90cf82b5c9ef35e3,,R E Olds Transportation Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.731298,-84.548049,240 Museum Dr,Lansing,MI,48933,US,+15173720422,,
sg:aa451290cc2647329a63860876eb8fb7,,The Mother Loaf Breads,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.083957,-83.675121,508 County St,Milan,MI,48160,US,+17342724933,,
sg:9c56fc5a077045f99b611337775149a6,,Chaldean News,,,Book Stores and News Dealers,Book Stores,451211,42.507656,-83.321868,30095 Northwestern Hwy Ste 102,Farmington Hills,MI,48334,US,+12485791989,,
sg:5f93999319a24a0988a9d33ceb3b92ec,sg:b1f118abae2c40e29f50aef6e48f8367,IMAX,SG_BRAND_32c968bb1e341ec64fd75b776fdcc269,IMAX,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,44.733388,-85.649945,3825 Marketplace Cir,Traverse City,MI,49684,US,+12316687395,"{ ""Mon"": [[""11:00"", ""23:00""]], ""Tue"": [[""11:00"", ""23:00""]], ""Wed"": [[""11:00"", ""23:00""]], ""Thu"": [[""11:00"", ""23:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:00"", ""23:00""]] }",
sg:e8dc3d03a6b040489d5ae24dda7cb415,,Mr Cake's Place,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.266474,-83.760323,1231 Van Dusen Dr,Ann Arbor,MI,48103,US,+17346659411,"{ ""Mon"": [[""8:00"", ""16:00""]], ""Tue"": [[""8:00"", ""16:00""]], ""Wed"": [[""8:00"", ""16:00""]], ""Thu"": [[""8:00"", ""16:00""]], ""Fri"": [[""8:00"", ""16:00""]], ""Sat"": [[""8:00"", ""16:00""]], ""Sun"": [] }",
sg:6ffb469fc3724a06903262652f906679,,Maatouk Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.550657,-83.086572,2117 15 Mile Rd,Sterling Heights,MI,48310,US,+15862741011,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""7:00"", ""18:00""]], ""Sun"": [[""7:00"", ""16:00""]] }",
sg:0cf22c1d6d0a4c85a0a22d9abef0d3cb,,Cole's Quality Foods,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.228219,-86.272371,1188 Lakeshore Dr,Muskegon,MI,49441,US,+12317224066,,
sg:1f6ad334dd784b8e80de5f4625c7d122,,AMC Entertainment,SG_BRAND_e5eedf3ad2b51dd7fa2f1a1e1cde18c2,AMC Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,45.062893,-83.431731,206 N Second Ave,Alpena,MI,49707,US,,,
sg:a8226412ccc245b1bd0a00595a2e9013,,Stoney Cabin Toys,,,Book Stores and News Dealers,Book Stores,451211,44.898277,-85.412355,115 River St,Elk Rapids,MI,49629,US,+12314985744,"{ ""Mon"": [[""11:00"", ""17:00""]], ""Tue"": [], ""Wed"": [[""11:00"", ""17:00""]], ""Thu"": [], ""Fri"": [[""11:00"", ""17:00""]], ""Sat"": [[""11:00"", ""17:00""]], ""Sun"": [[""11:00"", ""15:00""]] }",
sg:8f3cdc6a30b24ef8bb0314ff217e149b,,Butter Nut Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.476829,-83.026793,24906 Van Dyke Ave,Center Line,MI,48015,US,+15867580282,,
sg:9809fb892c65489caf792a7d5685048a,,Hubbard Memorial Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.177256,-84.640444,317 Hanover St # 463,Concord,MI,49237,US,+15175248891,,
